numero,mensagem_chat_sintetica,label_ia
1143809662,"Sua encomenda 43809662 foi retida na alfândega. Pague a taxa de R$ 27,90 em: rastreio-rapido.online/pagar",1
8000005567,"Seu Cartao foi BLOQUEADO por seguranca. Identificamos atividade suspeita. Para reativar, acesse imediatamente: bit.ly/SeuBancoAqui",1
8000005567,"Parabéns! Você foi selecionado para receber R$ 350. Resgate seu saldo AGORA antes que expire: [link-promo.com/bonus]",1
8000005567,"PIX agendado de R$1.980,00 em seu Itaucard para *LUCAS S. P.* Não reconhece? Ligue agora para 08000005567 ou cancele em: https://itau.card/confirmacao",1
6240053434,"ALERTA LEGAL: Seu CPF foi associado ao uso ilegal de cigarro eletrônico. Evite processo judicial e multas. Regularize sua situação URGENTE em: [link]",1
1135315050,"Olá! Tentamos entrar em contato com você para tratar de assuntos importantes. Por favor, ligue para 0800 700 0000 ou acesse nosso site em empresa.com.br/contato.",0
5516991088520,"Claro Clube: Seus pontos acumulados expiram em 24h! Resgate seu crédito de R$100 via Pix agora: [link]",1
551438780460,"Parabéns! Você foi selecionado para uma vaga de meio período c/ ganhos de até R$500/dia. Candidate-se já: [link]",1
551438780460,"Sua encomenda foi retida na alfândega. Regularize a pendência de R$27,90 para evitar devolução: [link]",1
551438780460,"Parabéns! Vc foi selecionado p/ trabalho remoto e ganhe ate R$1.500/dia. Acesse e se inscreva: [link]",1
551438780460,"ULTIMA CHANCE! Seus 12.000 pontos Claro Clube expiram hoje. Resgate seu prêmio exclusivo agora: [link-phishing.com/resgate]",1
551438780460,"Voce foi selecionado para trabalhar meio período ganhando R$ 500/dia. Acesse: [link]",1
6135339101,"Alerta: Transação suspeita de R$1.850 em seu cartão no Hospital Santa Helena (DDD 61). Para cancelar, acesse: [link-falso-banco]",1
11970702910,"AVISO: Seus 15.000 pontos Livelo expiram hoje! Resgate agora seu Pix de R$250 em: [link]",1
4134348900,"Sua entrega #BR097654 foi suspensa. Para evitar devolução, atualize o endereço e pague a taxa de R$8,99 em: [link_falso]",1
4134348900,"Seus 25.000 pontos Livelo expiram HOJE! Troque por dinheiro ou produtos em: [link]",1
4134348900,"**ATENÇÃO:** Sua entrega *cod:BR2024* foi retida na alfândega. Finalize o pagamento da taxa de R$18,99 para liberar: correio-envios.com/liberar",1
4134348900,"Sua encomenda foi retida na alfândega. Pague a taxa de R$ 27,90 em: [link]",1
4134348900,"ALERTA: Compra aprovada no valor de R$1.899,90 em MAGAZINE LUIZA. Se não reconhece a transação, entre em contato imediatamente: 0800-XXX-XXXX.",1
4134348900,"Oi mãe, perdi meu celular e esse é meu número novo. Me chama aqui no WhatsApp, preciso muito da sua ajuda.",1
4134348900,"Você foi selecionado(a) para uma vaga de meio período com salário de R$500/dia. Candidate-se via WhatsApp: wa.me/55XXYYYYZZZZZ",1
4134348900,"URGENTE: Detectamos um acesso suspeito em sua conta. Para evitar o bloqueio e proteger seus fundos, acesse agora: [link_falso_banco]",1
4134348900,"Claro: PARABENS! Voce ganhou um bônus de R$50 para usar como quiser. Resgate AGORA: [link]",1
4134348900,"Oi, meu celular pifou. Este é meu novo número. Me salva e me chama por aqui, por favor! É urgente.",1
4134348900,"Oi mãe/pai, meu celular quebrou, essa é meu numero novo. Me chama aqui que preciso de uma ajuda urgente. Bjs",1
4134348900,"Sua encomenda foi retida na alfândega. Pague a taxa de R$ 27,90 para liberação em: [link]",1
4134348900,"Oi pai/mae, meu celular quebrou e tive que trocar de numero as pressas. Salva esse novo aqui! Preciso de um favor urgente.",1
4134348900,"Parabéns! Você foi selecionado para vaga de meio período ganhando R$500/dia. Acesse e candidate-se agora: [link]",1
4134348900,"Oi mãe/pai, perdi meu celular e esse é meu numero novo. Manda um oi nesse WhatsApp, preciso muito da sua ajuda pra resolver uma coisa urgente.",1
4134348900,"Urgente: Compra de R$1.850,00 aprovada no Cartao Final 1234. Nao reconhece? Contate 0800 123 4567 ou [link].",1
4134348900,"Claro Cliente: Voce ganhou 15GB de internet gratis! Ative seu bonus exclusivo em: [link]",1
4134348900,"Claro: Voce foi selecionado para um bonus de R$250! Credito disponivel por 24h. Acesse e resgate AGORA: [link]",1
4134348900,"Oi mãe/pai, meu celular quebrou e perdi tudo. Esse é meu número novo, por favor me salva e me manda um oi, preciso de uma ajuda urgente.",1
4134348900,"Oi mãe/pai, meu celular quebrou, salve meu número novo. Me chama aqui que estou sem app do banco.",1
4134348900,"ATENÇÃO: R$5.000,00 foram creditados em sua conta para saque! Jogue ou retire AGORA. Acesse: [link-falso.xyz]",1
4134348900,"Parabéns! Voce foi selecionado p/ vaga remota de meio período. Ganhe R$480/dia. Inscrição e detalhes: bit.ly/vaga_online_agora",1
4134348900,"Oi, perdi meu celular, este é meu novo número. Me chama no zap aqui qnd puder, é urgente.",1
4134348900,"Sua encomenda *******BR foi retida na alfândega. Pague a taxa de R$27,90 em: [link]",1
4134348900,"Parabéns! Vc foi selecionado para uma vaga de meio período online c/ ganhos de R$350/dia. Saiba mais e comece já: bit.ly/oportunidadevip",1
4134348900,"Sua encomenda BR0987654 foi retida na alfândega. Taxa de R$27,90 p/ liberação. Pague via Pix em: [link falso]",1
4134348900,"Seus 15.000 pontos Claro vencem HOJE! Resgate por Pix em: [link]",1
4134348900,"COMPRA APROVADA: R$1.499,99 em LOJAS AMERICANAS. Se nao reconhece, conteste agora em: seguranca.suaconta.online/bloqueio",1
4134348900,"Claro Clube: Seus 8.500 pontos expiram HOJE! Troque por bônus de internet ou descontos exclusivos. Resgate em: [link]",1
4134348900,"Sua encomenda BR54321 foi retida na alfândega. Regularize a situação e evite a devolução em: [link_falso]",1
4134348900,"Seu crédito de R$790 foi aprovado. Clique para sacar ou usar antes da expiração: bit.ly/novobeneficio",1
4134348900,"Sua encomenda foi retida na alfândega. Regularize a taxa de R$ 18,90 para evitar devolução: [link]",1
4134348900,"URGENTE: Sua conta foi BLOQUEADA por suspeita de fraude. Confirme os dados do titular para desbloquear: [link]",1
4134348900,"PARABENS! Voce foi selecionado para vaga Home Office c/ ganho de ate R$500/dia. Nao perca essa chance! Saiba mais: [linkfalso.com/vaga]",1
4134348900,"Parabéns! Você foi selecionado para uma vaga de meio período online, com ganhos de R$450/dia. Acesse e saiba mais: [link]",1
4134348900,"Parabéns! Vc foi selecionado p/ vaga de meio período online c/ ganhos de até R$500/dia. Acesse: bit.ly/vaga_vip",1
4134348900,"Claro: Sua opinião vale muito! Participe da pesquisa e receba um bonus exclusivo de 20GB ou R$50 em credito. Resgate hoje: [link]",1
4134348900,"Você foi selecionado para uma vaga de meio período com ganhos de R$450/dia. Detalhes: [link]",1
30340053434,"Pix agendado para FASSEB de R$899,90. Cancele em: [link]",1
6303583,"ALERTA CAIXA: Seu Pix agendado de R$2.800 pode bloquear seu CPF por irregularidade. Para cancelar e evitar restrições, ligue 0800 9102200.",1
6303583,"Sua encomenda foi retida na alfândega. Pague a taxa de R$ 27,90 para liberar a entrega: [link]",1
6303583,"Compra R$1850,00 aprovada no seu cartao. Se desconhece, conteste em 24h para nao debitar. Ligue 08006220014",1
21994004482,"Seus 15.000 pontos Livelo vencem HOJE. Resgate por Pix em: [link]",1
1134884573,"Oi mãe, meu celular quebrou, preciso da sua ajuda com dinheiro!",1
3175021984,"URGENTE: Seus 15.000 pontos bonus expiram HOJE! Nao perca. Resgate agora mesmo em: bit.ly/bonusvip",1
3175021984,"Seu acesso foi bloqueado por atividade incomum. Para regularizar, acesse agora: [link]",1
1132302016,"Para sua segurança, um código será informado através de uma ligação automática. Aguarde nosso contato.",0
1132302016,"Uber: Comunicado importante para parceiros. Acesse o app para conferir!",0
1132302016,"URGENTE: Sua conta WhatsApp será suspensa por atividade incomum. Para evitar o bloqueio em 5 minutos, confirme sua identidade em: [link]",1
1132302016,"Uber: Novidades para você! Descontos exclusivos e mais funcionalidades no app. Aproveite!",0
8892,"Você recebeu R$30 em bônus! Jogue 50 rodadas GRÁTIS agora e saque seus ganhos: [link]",1
8892,"TIM: Parabéns! Você foi pré-selecionado para vaga de Home Office + benefícios (internet e WhatsApp ilimitado). Ganhe R$300/dia! Acesse: [link]",1
8009891234,"URGENTE: Seu CPF foi selecionado para vaga de trabalho remoto meio período. Ganhe R$500/dia. Acesse e comece em 15 minutos: [link]",1
8009891234,"AVISO DE PROTESTO: Sua pendência nº 12345 será registrada em cartório hoje. Evite bloqueios e taxas extras. Regularize em: [link]",1
8533079910,"Sua entrega foi atualizada! Pague a taxa de R$9,90 para evitar devolução. Detalhes: [link malicioso]",1
2430749370,"Parabéns! Vc foi selecionado p/ vaga de meio período c/ ganhos de até R$500/dia. Acesse p/ mais detalhes: [link]",1
2430749370,"ALERTA: Compra de R$1.250,00 aprovada na Amazon. Nao reconhece? Ligue ja para 0800-XXX-XXXX e cancele a transacao.",1
2430749370,"Claro: Seu numero foi selecionado para uma oferta exclusiva! Tenha 50GB por R$29,99. Ative ja: claro-ofertas.com/upgrade",1
8004440700,"MEI: Evite protesto e garanta seu capital de giro! Crédito exclusivo de R$5.000 liberado em 2h para MEIs com pendências. Acesse e solicite: [link_golpe]",1
8004440700,"Você foi selecionado para trabalho remoto meio período. Ganhos de R$500/dia. Acesse e saiba mais: bit.ly/vaga-urgente",1
8004440700,"URGENTE! Ha um protesto em seu CPF/MEI por pendencias em contas e bens. Regularize p/ evitar bloqueio. Pague a taxa de R$ 89,90 via Pix ate 17h: [link_fraudulento]",1
8004440700,"Sua encomenda foi retida na alfândega. Pague a taxa de R$ 27,90 em: [link]",1
8004440700,"URGENTE: Seu MEI possui pendencias criticas e esta em risco de bloqueio. Regularize seus dados p/ evitar o cancelamento. Acesse: [link]",1
8004440700,"Oi mãe, troquei de número, perdi meu celular. Me chama neste WhatsApp, preciso da sua ajuda urgente!",1
1134910550,"COMPRA APROVADA: R$ 1.549,90 em MERCADOLIVRE. Se não reconhece a compra, ligue 0800-XXX-XXXX AGORA para cancelar.",1
1134910550,"Sua encomenda foi retida na alfândega. Pague a taxa de R$ 27,90 em: [link]",1
11940044828,"Itau: Sua conta foi bloqueada por seguranca. Para evitar a suspensao definitiva, acesse agora: itau.link/atualizar",1
11940044828,"Parabéns! Vc foi selecionado para vaga de meio período com salário de R$500/dia. Detalhes: [link]",1
11940044828,"ITAU: Sua conta foi suspensa devido a movimentacao irregular. Acesse o link para regularizar e evitar bloqueio permanente: [link]",1
11940044828,"Seus 15.000 pontos Livelo vencem HOJE. Nao perca! Resgate por Pix em: livelopontos.com.br/resgate",1
11940044828,"Você foi selecionado para trabalhar meio período ganhando R$ 500/dia. Acesse: [link]",1
8003333005,"ATENCAO! Seu CPF esta sob investigacao por fraude. Sua conta sera BLOQUEADA em 2h. Evite suspensao permanente, regularize em: [link_urgente] Cod: 78910",1
8003333005,"Voce possui R$850 de credito liberado! Jogue ou saque AGORA. Acesse e resgate: [link_falso.ly/credito]",1
8003333005,"Sua encomenda internacional #BR789012 foi retida na alfândega. Pague a taxa de R$28,50 para evitar devolução: bit.ly/liberar-entrega",1
8003333005,"Seus 15.000 pontos Livelo vencem HOJE. Resgate por Pix em: [link]",1
3130691100,"Sua encomenda #BR123456 foi retida na alfândega. Pague a taxa de R$ 27,90 para liberação imediata em: [link malicioso]",1
3130691100,"Sua encomenda foi retida na alfândega. Pague a taxa de R$ 27,90 em: [link]",1
3130691100,"ULTIMA CHANCE! Seu debito de R$189,90 sera protestado. Regularize hoje e evite juros: [link]",1
40038095,"COMPRA APROVADA em AMERICANAS de R$502,00. Se NAO reconhece, ligue para 0800-202-0050 e cancele a transacao. Central de Seguranca.",1
40038095,"SEGURO: Compra de 'Protecao Total' no valor de R$99,99 foi aprovada em sua conta. Nao reconhece? Conteste em [link] e evite debitos.",1
11949291747,"Você foi selecionado p/ trabalho online! Ganhe R$500/dia c/ meio período. Inscreva-se agora: [link-falso]",1
3040044828,"Seus 18.000 pontos vencem HOJE. Resgate via Pix em apenas 2 minutos e evite a perda! Acesse: [link-malicioso]",1
3040044828,"ITAU: Compra de R$1.499,90 aprovada em Magalu. Se nao reconhece, conteste em: [link]",1
3040044828,"PARABENS! Voce foi selecionado para vaga de Home Office c/ ganho de R$500/dia. Detalhes e cadastro em: [link]",1
3040044828,"Parabéns! Voce foi selecionado para receber R$500 em bonus. Não diga nada! Apenas clique e saque aqui: [link]",1
3040044828,"ITAU: Pix de R$1.150,00 AGENDADO para Ciclano S. em 25/05. Nao reconhece? Cancele em: [link]",1
3040044828,"COMPRA APROVADA em seu cartao: R$ 1.899,99 na Casas Bahia. Nao reconhece a transacao? Conteste agora em: seguranca-banco.info/validar",1
3040044828,"COMPRA APROVADA: R$1.589,90 em Magazine Luiza (18/05). Nao reconhece? Ligue imediatamente 0800-XXX-XXXX para cancelar.",1
1151995600,"Você foi selecionado para uma vaga de trabalho MEIO PERÍODO com ganho de R$500/dia. Acesse e saiba mais: [link-malicioso]",1
1151995600,"Sua encomenda foi retida na alfândega. Pague a taxa de R$ 27,90 para liberar. Acesse: correios-br.link/taxa",1
8002550036,"URGENTE: Seu CPF consta com pendencia de R$ 98,75 referente a debitos. Evite protesto e bloqueio! Regularize em 2h acessando: [link]",1
11975154992,"Compra aprovada: Cartão final 4567, valor R$2.350,00 na AMAZON. Se não reconhece, contate imediatamente: 0800 123 4567",1
55981171669,"Sua encomenda foi retida na alfândega. Pague a taxa de R$ 27,90 para liberar em: [LINK]",1
1134913966,"Você foi selecionado para uma vaga de meio período ganhando R$500/dia. Acesse e saiba mais: [link]",1
8004323333,"Sua encomenda está aguardando pagamento da taxa de R$18,50 para liberação da entrega. Acesse para regularizar: [link]",1
8004323333,"URGENTE: Seu CPF foi protestado! Evite o bloqueio judicial de contas e bens. Regularize sua situação em: [link]",1
8004323333,"Compra no valor de R$1.750,00 aprovada no seu cartão final 1234 em MERCADO PAGO*. Se não reconhece, acesse e bloqueie: [link_falso.com/seguranca]",1
8004323333,"R$2.500 creditados p/ vc! Jogue e saque na hora ou ative seu bonus por Pix. Acesse: [link_malicioso]",1
1433124580,"Sua encomenda foi retida na alfândega. Pague a taxa de R$ 27,90 para liberação imediata em: [link]",1
62992277762,"Parabéns, Maria Cristina! Você foi selecionada para uma vaga de meio período. Salário diário R$500. Inscreva-se: [link]",1
31994600000,"Sua encomenda dos Correios foi retida. Pague a taxa de R$ 12,50 para liberação em: [link]",1
31994600000,"Compra aprovada de R$1.899,00 na AMAZON. Se nao reconhece esta transacao, ligue IMEDIATAMENTE para 0800-XXX-XXXX e evite a cobrança.",1
1129283850,"Parabéns! Voce foi selecionado p/ vaga de meio período com ganhos de até R$500/dia. Acesse e saiba mais: [link]",1
1129283850,"Compra aprovada de R$1.799,99 em AMAZON. Nao reconhece? Ligue para 0800 777 9999 imediatamente para cancelar.",1
1129283850,"Você foi selecionado(a) para trabalho remoto! Ganhe até R$450/dia. Vaga de meio período. Detalhes: [link.falso.com/vagas]",1
62985382953,"Maria Cristina Cobranças: Temos uma proposta para regularizar seu débito. Entre em contato para mais informações.",0
8005080000,"Sua encomenda foi retida na alfândega. Pague a taxa de R$ 27,90 em: bit.ly/suaentrega",1
8005080000,"Compra aprovada no valor de R$1.350,00 em AMERICANAS. Se nao reconhece, cancele AGORA em: [LINK_DE_CANCELAMENTO_FALSO]",1
8005080000,"Voce foi selecionado! R$1.800 creditados na sua conta. Acesse agora para resgatar ou usar em jogos: [link-seguro.com/bonus]",1
8005080000,"Comunicado: Seu CPF foi consultado para negativação judicial. Evite restricao imediata. Regularize sua pendencia de R$599,00 em: [linkfalso.com/urgente]",1
3031717,"Compra R$1.250,90 MAGAZINE LUIZA aprovada. Se nao reconhece, conteste agora: [link]",1
30332057000,"NUBANK: Compra de R$1.499,99 aprovada em seu cartao. Se nao reconhece, cancele e bloqueie em: [link]",1
1135315881,"PARABENS! Sua linha foi selecionada em nossa campanha TELEVENDAS PREMIADA. Voce ganhou R$800 em creditos. Resgate em: [link]",1
1135315881,"Claro te parabeniza! Sua linha foi selecionada p/ um bonus de 15.000 pts + R$150 em credito. Ative hoje e aproveite: [link]",1
8005080000,"AVISO URGENTE: Seu CPF foi identificado com IRREGULARIDADE CADASTRAL. Sua conta pode ser bloqueada. Regularize AGORA para evitar problemas: [link]",1
30332057000,"Nubank: Compra de R$1.250,00 aprovada em MAGAZINE LUIZA. Se nao reconhece, acesse https://nu-suporte-br.com para cancelar e evitar bloqueio.",1
1135315881,"Seu CPF foi selecionado p/ programa de vantagens! Ganhe R$200 AGORA. Ligue p/ nossa Central de Atendimento e ative: [link]",1
1135315881,"Voce recebeu 50 rodadas no JogoDoTigre! Credito de R$150 ja adicionados. Saque seu bonus em: bit.ly/seubetbonus",1
1135315881,"Sua experiência foi selecionada! Vaga de meio período na Claro com R$450/dia. Candidate-se via: [link]",1
1135315881,"Parabéns! Vaga de Televendas ABERTA com ganhos de R$250/dia. Candidate-se ja: [link malicioso]",1
1135213121,"Sua encomenda foi retida na alfândega. Pague a taxa de R$ 27,90 para liberar a entrega: [link]",1
8000257635,"Compra APROVADA em 15/05 as 14:30 no valor de R$1.899,90. Se nao reconhece, conteste e evite a cobrança em [link_banco.com/contestacao]",1
8000257635,"URGENTE: Ordem judicial de bloqueio de bens (Proc. PROCESSOXXX). Evite penhora e leilão. Regularize sua situação agora e pague a taxa de R$ 89,90 via Pix: [link]",1
8000257635,"ATENCAO! Seu CPF tem bloqueio judicial agendado para 24h. Valor: R$1780,00. Evite penhora de bens. Consulte o processo e regularize aqui: [link]",1
56961456206,"Sua encomenda foi retida. Pague a taxa de R$27,90 p/ liberacao. Acesse: correios-envio.site/rastreio",1
11920835950,"Compra aprovada no valor de R$1.850,00 em Amazon.com.br. Caso nao reconheca, conteste em: [link]",1
3130694450,"Sua encomenda 123456 esta parada por pendencia fiscal. Ultima chance de regularizar e evitar devolucao. Pague a taxa de R$19,90 em: [link]",1
3130694450,"COMPRA APROVADA: R$1.750,00 na Americanas. Se não reconhece, conteste em: [link]",1
3130694450,"Parabéns! Você tem R$3.000 de crédito pré-aprovado. Libere agora: [link]",1
3130694450,"Sua entrega #BR777888 foi retida. Taxas pendentes no valor de R$12,90. Pague em: pix.encomenda.com/liberar",1
3130694450,"Sua encomenda foi retida na alfândega. Pague a taxa de R$ 27,90 em: [link]",1
3130694450,"Seu cartão foi usado em compra de R$1.500 na Magazine Luiza. Se não reconhece, acesse e bloqueie: bit.ly/seguranca-cartao",1
3130694450,"Parabéns! Seu perfil foi pré-selecionado para vaga home office c/ ganhos de R$350/dia. Acesse e candidate-se: [link]",1
6130204899,"ATENÇÃO! Seu Cadastro Único possui dados desatualizados e seu benefício social será suspenso. Regularize sua situação urgente em: [link]",1
6130204899,"URGENTE INSS: Seu benefício BPC/LOAS foi creditado com um valor extra de R$ 1200,00. Saque imediatamente em: [link]",1
6130204899,"COMPRA APROVADA em 28/05/2024 no valor de R$1.899,99 em AMAZON. Nao reconhece? Ligue imediatamente p/ 0800-400-0123 p/ cancelar.",1
56959342361,"PARABÉNS! Seu currículo foi selecionado para nossa vaga de Meio Período. Ganhos de até R$450/dia! Saiba mais e inicie seu cadastro: [link]",1
11989524529,"ALERTA: Sua assinatura Claro Saúde foi ATIVADA. Cobrança de R$ 5,39/mês. Para cancelar, acesse AGORA: [linkfalso.xyz/cancelar]",1
11989524529,"Bradesco S/A: Voce possui R$1.500 de credito disponivel. Libere o valor para saque ou uso no app. Acesse agora: [link]",1
11989524529,"Oi mãe/pai, troquei de número. Salva esse. Estou com um problema e preciso de um Pix urgente agora. Me responde.",1
11989524529,"Sua Caixa Postal possui recado importante! Ative seu acesso e ganhe R$15 em créditos. Clique: [link_malicioso]",1
11989524529,"Seu crédito de R$250 foi liberado! Para sacar ou jogar, confirme seus dados e aguarde 2min no nosso portal: [link]",1
11989524529,"NET: Seu upgrade p/ Combo Ultra c/ 500MB e Fone fixo foi CONFIRMADO. Valor R$169,90. Nao autorizou? Conteste em: [link]",1
11989524529,"Parabéns! R$2.500 em crédito pré-aprovado aguardam você. Baixe o app 'LiberaCred' e saque AGORA: [link]",1
11989524529,"COMPRA APROVADA: R$1.899,90 em Televendas. Nao reconhece? Ligue para 0800-XXX-XXXX e cancele agora.",1
11989524529,"Sua encomenda #BR123456 foi retida na alfândega. Pague a taxa de R$ 9,99 para liberacao: [linkseguro.com/entrega]",1
11989524529,"AVISO: Sua conta foi temporariamente bloqueada por segurança. Para regularizar, acesse agora: [link]",1
11989524529,"Sua conta foi BLOQUEADA por atividades incomuns. Para reativar e evitar futuros bloqueios, acesse: [link]",1
11989524529,"Parabéns! Você recebeu R$75 para jogar no Fortune Tiger. Resgate já seu crédito em: [link]",1
11989524529,"Parabéns! Você recebeu um crédito de R$1.500 disponível para saque imediato. Clique e retire: [link]",1
11989524529,"Oi. Wellington aqui. Troquei de número. Preciso muito da sua ajuda urgente para umas coisas aqui. Manda um Pix pra [chave Pix] ou me liga nesse número.",1
11989524529,"Claro informa: Sua linha foi selecionada para uma oferta exclusiva! Resgate 100GB de internet ou R$50 de bônus agora: claro-bonus.info/resgate",1
11989524529,"Receba R$400/dia trabalhando de casa! Vaga de meio periodo, sem experiencia. Candidate-se ja: trabfácil.online/vaga",1
11989524529,"ATENCAO: Sua solicitação de bloqueio de chamadas indesejadas foi recebida. Para ativar e evitar novas cobranças indevidas, finalize o cadastro em: [link]",1
11989524529,"URGENTE! Seus 15.000 pontos Livelo expiram HOJE. Resgate seu PIX de R$150 AGORA em: [link]",1
11989524529,"Você foi selecionado para trabalhar meio período ganhando R$ 500/dia. Acesse: [link]",1
11989524529,"CLARO: Parabéns! Sua linha foi premiada com um bônus de R$300. Resgate seu PIX agora: [link_malicioso]",1
11989524529,"Você foi selecionado para trabalhar meio período ganhando R$ 500/dia. Acesse: [link]",1
11989524529,"Seu CPF está em risco! Identificamos dívida BV. Evite protesto e acesse [link] para negociar com 85% de desconto.",1
11989524529,"Seu destino esta em jogo. Voce foi alvo de energias negativas. Quer se proteger e reverter? Acesse agora: [link]",1
11989524529,"Claro te presenteou! Receba R$350 em bonus para sua linha. Ative agora em: claro.bonus.digital/ative",1
11989524529,"URGENTE: Sua encomenda n. [CODIGO] está retida. Regularize o valor de R$9,99 em: [link_malicioso]",1
11989524529,"Voce foi selecionado p/ vaga remota meio periodo c/ salario de R$500/dia. Clique aqui e candidate-se: https://bit.ly/vaga-remota-BR",1
11989524529,"ALERTA: Seus 15.000 pontos Livelo expiram HOJE. Nao perca seu resgate em dinheiro via Pix! Acesse e ative: [link]",1
11989524529,"Sua encomenda n°BR123456789XX foi retida na alfândega. Pague a taxa de R$ 42,90 para liberar. Acesse: correios-rastreamento.com/liberar-envio",1
11989524529,"Seu saldo de R$150 foi ativado! Jogue e saque via Pix. Válido somente hoje: [link]",1
11989524529,"Claro: Seu servico de caixa postal sera desativado por pendencia. Regularize em 24h para nao perder acesso: [link]",1
11989524529,"Você foi selecionado(a) para trabalho online! Ganhe até R$500/dia em tarefas simples. Inicie agora: [linkfalso.com/trabalho]",1
11989524529,"Oi pai/mae, esse e meu novo numero. O outro estragou, me manda msg aqui. Preciso de um Pix urgente, me liga!",1
11989524529,"Pix agendado: R$1.500,00 para BANCO X. Se nao reconhece esta transacao, cancele em 15 minutos: bit.ly/cancela-pix",1
11989524529,"Cansado de ligacoes indesejadas? Ative o bloqueador premium e receba R$50 de bonus. Clique e finalize a ativacao: bit.ly/BloqPremium",1
11989524529,"Atenção! Seus 15.000 pontos Claro Clube vencem HOJE. Resgate por Pix em: [link malicioso]",1
11989524529,"Sua encomenda foi retida na alfândega. Pague a taxa de R$12,90 em: [link]",1
11989524529,"BV: Seu CPF foi encaminhado p/ protesto. Evite acao judicial e aproveite nosso acordo HOJE com 85% de desconto. Acesse: [link]",1
11989524529,"Seu crédito de R$3.500 foi aprovado! Para liberar o valor em 30 min, pague a taxa de R$59,90 no link: [link.falso.cc/credito]",1
11989524529,"Bônus exclusivo! Seu saldo de R$1.500 está liberado. Clique para sacar ou jogar agora: [link]",1
11989524529,"Claro: Seu cadastro foi premiado com R$350! Aproveite esta oferta exclusiva e receba o bônus via Pix agora mesmo: [link]",1
11989524529,"PARABENS! Voce foi selecionado p/ vaga remota meio periodo. Ganhe ate R$500/dia. Nenhuma experiencia necessaria. Saiba mais e comece ja: [link-golpe.com]",1
11989524529,"Sua encomenda #BR12345 foi retida. Taxa pendente de R$ 27,90. Regularize em: bit.ly/CorreiosBR-Pague",1
11989524529,"Um PIX de R$1.890 foi agendado em sua conta para 15/07. Não reconhece? Cancele AGORA em: bit.ly/confirmar-pix-br1",1
11989524529,"Sua encomenda dos Correios foi retida na fiscalização. Pague a taxa de R$27,90 para evitar devolução: [link]",1
11989524529,"AVISO: Sua encomenda #2023BR123456 nao pode ser entregue. Pague a taxa de R$12,50 para agendar nova entrega: [link]",1
11989524529,"Seus 15.000 pontos Claro Clube vencem HOJE! Resgate por Pix ou beneficios exclusivos. Acesse: bit.ly/claro-bonus",1
11989524529,"Sua encomenda foi retida na alfândega. Pague a taxa de R$ 27,90 em: [link]",1
11989524529,"Sua conta foi temporariamente suspensa por atividade incomum. Para regularizar e evitar bloqueio, acesse: [link falso]",1
11989524529,"Voce possui um credito disponivel de R$800 para saque imediato! Nao perca, resgate AGORA pelo link: [link_malicioso]",1
11989524529,"Sua encomenda N° BR123456789BR foi retida na alfândega. Pague a taxa de R$ 27,90 p/ liberação imediata: bit.ly/libereja",1
11989524529,"Oi pai/mae, troquei de número às pressas. Meu outro celular quebrou! Me salva aqui, preciso MUITO da sua ajuda com uma transferência urgente.",1
11989524529,"Sua encomenda foi retida na alfândega. Pendencia de taxa R$ 27,90 para liberar. Regularize AGORA: [link]",1
8001509009,"Sua encomenda foi retida na alfândega. Pague a taxa de R$27,90 para evitar atrasos no envio: [link_malicioso]",1
8001509009,"Seu CPF possui um crédito de R$ 327,50 para regularizar pendências. Libere e saque agora: [link]",1
8001509009,"URGENTE: Seu CPF será negativado em 24h. Evite protesto e regularize dívida de R$199,90 com 90% de desconto. Pague agora via Pix: [link]",1
10406000000,"Você foi selecionado para trabalhar meio período ganhando R$ 500/dia. Acesse: [link]",1
10406000000,"🎉 Bônus EXCLUSIVO! Ganhe R$50 e 50 rodadas grátis no Fortune Tiger. Clique e jogue agora: bit.ly/tiger-bonus",1
10406000000,"URGENTE: Identificamos que o numero 010406000000 foi sincronizado com suas mensagens de voz. Para evitar acessos indevidos, acesse e verifique: [link de phishing]",1
10406000000,"Detectamos um desvio de chamadas nao autorizado em sua linha. Para manter a seguranca e reverter, acesse: [link]",1
10406000000,"ULTIMA CHANCE! Seus 22.500 pontos Livelo expiram HOJE. Resgate seu PIX de R$350 agora: [link]",1
10406000000,"AVISO: Seus 12.000 pontos Livelo vencem HOJE. Nao perca! Resgate agora via Pix em: [link malicioso]",1
10406000000,"URGENTE: Sua conta foi acessada de um novo dispositivo. Para sua segurança, confirme a atividade inserindo o código de verificação enviado para este número em: [link]",1
10406000000,"URGENTE: Seu WhatsApp foi conectado em outro aparelho. Se nao foi voce, acesse e verifique agora: [link malicioso]",1
10406000000,"Parabens! Voce foi selecionado para uma vaga de meio periodo com ganhos de R$450/dia. Detalhes: [link]",1
10406000000,"Alerta de Segurança: Detectamos um acesso incomum a sua conta. Para verificar e proteger seus dados, acesse agora: [link]",1
10406000000,"Sua conta foi acessada por um dispositivo não reconhecido. Para sua segurança, clique e verifique: [link]",1
10406000000,"ATENCAO! Sua entrega #BR12345 foi retida. Taxa de R$ 15,99 p/ liberacao imediata: [link]",1
10406000000,"Oi Deivid, perdi acesso ao meu numero antigo e troquei. Este é meu novo contato. Preciso muito da sua ajuda pra resolver uma coisa AGORA!",1
10406000000,"Oi mãe, perdi meu celular e troquei de numero. Este é meu novo WhatsApp, preciso muito da sua ajuda urgente!",1
