numero,mensagem_chat_sintetica,label_ia
0,"mãe, a conta do condomínio vence hoje e meu acesso ao banco expirou. consegue pagar R$ 550?",1
1129283850,"Google Security: Detectamos um acesso incomum à sua conta através de um navegador não suportado. Para verificar a origem e proteger os seus dados, acesse o painel: correios-taxa.mobi",1
0,"Correios: seu objeto será leiloado em 3 dias. pague R$ 29,90 para resgatar: tiny.cc/cor-lei",1
0,TIM: novo pacote de dados de 5GB ativado no seu número,0
0,"irmão, consegui emprego novo! começo semana que vem",0
1129283850,"NÃO perca seu número! Seu plano Claro Controle será cancelado à meia-noite por falta de renovação. Recarregue agora R$ 30,00 ou perca o acesso: claro.com.br/recarga",0
0,"amor, o acesso ao sistema ficou bloqueado pra manutenção hoje",0
0,"pai, consegui a promoção no trabalho! você não imagina como estou feliz",0
0,"mãe, urgente: o João caiu e cortou o joelho fundo, preciso de socorro",0
0,boa tarde! sou da assistência técnica. o aparelho do seu pai ficou pronto. pode retirar quando quiser,0
0,banco central: pix duplicado detectado. estorne o valor,1
0,Workana: codigo de verificacao do seu cadastro: 847102.,0
1129283850,Banco Inter AVISA: O seu limite de crédito foi reduzido por falta de pagamento. Efetue o pagamento da fatura atrasada imediatamente para restabelecer o serviço.,0
0,seu perfil será excluído por inatividade se não confirmar,1
0,"oi, você pode me mandar aquele código que chegou por SMS? é pra acessar minha conta de outro celular",1
0,central antifraude: detectamos um saque de R$ 3.000 na sua conta. para cancelar ligue agora: 0800-fake-1234,1
0,"irmã, você pode me ajudar a decorar o apartamento novo?",0
0,"seu pacote Shein ficou preso na triagem. pague R$ 27,90 para liberar: bit.ly/shein-lib",1
0,"boa tarde, qual o valor da inscrição para o curso?",0
0,"mano, paga logo aquele valor que você me deve, preciso fechar o mês",0
0,"Enel: taxa de religação de energia: R$ 45,90. pague pelo app",0
0,alguém está usando suas fotos sem autorização. veja o link,1
0,"oi, encontrei seu contato e gostaria de te fazer uma proposta",1
0,"boa tarde, é do serviço de reboq? meu carro foi amassado estacionado e o outro foi embora",0
1129283850,"Boa tarde. Fiz um Pix para a sua conta por engano ontem à noite. Sei que é um incômodo, mas você poderia me devolver o valor de R$ 250 na mesma chave?",1
1129283850,"CLARO PAY: Pix de R$ 145,00 recebido com sucesso de JOAO SILVA. Seu saldo já está disponível para movimentação. Acesse o aplicativo Claro Pay.",0
0,"pessoal, acidente grave na rodovia Anhanguera km 45. evitem o local hoje",0
0,"mãe, tô sem dinheiro no cartão e preciso pagar um serviço agora. você me ajuda?",1
1129283850,"Smiles: O seu saldo de 12.500 milhas expirou no último mês. Para reativar e não perder seu histórico, confirme seus dados na página principal: cutt.ly/pix",1
0,"filha, você já decidiu o que vai fazer na faculdade?",0
0,parabéns! você tem um prêmio te esperando. como receber?,1
0,é da academia? quero saber se ainda tem vagas para o pilates,0
1129283850,Bradesco: Existe uma atualização de segurança obrigatória para todos os utilizadores do iToken. Sincronize o seu dispositivo para garantir o acesso às suas contas: caixa-libera.info,1
0,é da farmácia de plantão? vocês têm insulina disponível agora?,0
1129283850,O Boticário: URGENTE! A promoção de 50% OFF em perfumaria acaba hoje! Corra na loja mais próxima ou acesse nosso site oficial para garantir os seus favoritos.,0
0,oi! tem um aplicativo novo que tá pagando R$ 50 por tarefa simples,1
0,"cara, essa série está toda em https://www.netflix.com gratuitamente no trial",0
0,temos acesso a todos seus dados. pague R$ 750 ou venderemos para terceiros,1
0,"oi, manda R$ 20 no pix que te devolvo R$ 200 amanhã",1
0,oi! detectamos uso indevido do seu CPF em compras online. bloqueie: fgts-libera.info/aniversario,1
1129283850,Claro Informa: Promoção pacote de internet de 50GB por 100 reais mensais. Aproveite e assine já pelo nosso app oficial!,0
1129283850,"Olá, sou do RH de uma grande empresa. O seu perfil no LinkedIn foi aprovado para uma vaga. Pode entrar em contacto para marcar a entrevista?",1
0,"pessoal, novo golpe da falsa oferta de emprego está enganando muita gente",0
0,"oi, aqui é da central de atendimento Vivo. seu plano será suspenso por falta de pagamento. regularize agora e evite o bloqueio: bit.ly/vivo-pag",1
0,"cara, o dinheiro das horas extras vai fazer diferença no mês",0
0,"promoção relâmpago: Smart TV 4K por apenas R$ 999,00 via Pix. Oferta válida só nas próximas horas: bit.ly/cpf-reg",1
1129283850,Segurança: Aceda ao nosso app para verificar a transação suspeita. Link: bb-renegociar.com,1
1129283850,"Oi, o link do drive com a arte da banda tá aí. Lembra de substituir só o rosto do guitarrista pelo daquele indivíduo solitário específico, o resto da foto fica igual.",0
0,"galera, alerta: ladrões de celular estão agindo no metrô linha 3. cuidado",0
0,"é da gráfica? preciso de 100 cartões de visita para amanhã, é possível?",0
0,detectamos acesso não autorizado na sua conta bancária agora,1
0,"mano, a notícia completa está em https://g1.globo.com/tecnologia",0
1129283850,"Microsoft Account: Sua senha foi alterada com sucesso às 14:32 (BRT). Se você não realizou esta alteração, recupere o acesso da sua conta clicando em: serasa-acordo.mobi",1
0,Mercado Livre: pedido número 4821 enviado. chegará em 3 dias úteis,0
1129283850,"Boa tarde, somos da agência de marketing digital. Estamos selecionando freelancers de meio período para curtir vídeos no YouTube. Pagamento diário via Pix. Chame no WhatsApp: t.me/suporte",1
1129283850,Itaú: O levantamento de 100 reais no caixa automático do Centro Comercial foi realizado com sucesso.,0
0,URGENTE: apólice do seu seguro auto falhou. Veículo descoberto a partir de hoje. Renove: pgfn-quitacao.info/guia,1
0,"mano, consegui ingressos pra o show! você topa ir no sábado?",0
0,"seu pacote da China está retido na alfândega. pague R$ 39,90 de taxa para liberar: is.gd/alf-lib",1
0,"entregador aqui fora. seu pedido chegou mas tem taxa extra de R$ 13,90. pode pagar via pix?",1
0,se você não clicar nesse link e pagar agora você vai se arrepender muito,1
0,"amor, socorro! o forno pegou fogo aqui, o que eu faço agora?",0
0,Receita Federal: sua declaração foi bloqueada por inconsistência. desbloqueie em receita-irpf.info,1
0,aguardamos confirmacao do pagamento. caso contrario agiremos,1
0,Detran MG: seu licenciamento 2025 está disponível para pagamento no portal oficial.,0
1129283850,Nubank: O seu novo cartão está a caminho. Pode acompanhar a entrega através do link oficial: https://nu.com.br/rastreio,0
0,seu benefício do governo estadual foi liberado. Para saque imediato confirme seus dados: bit.ly/cpf-reg,1
1129283850,"Pai, esqueci a chave de casa. Que horas chegas do trabalho hoje?",0
1129283850,Você foi pré-aprovado para um cartão de crédito com limite de R$ 5.000! Sem anuidade. Cadastre-se e peça o seu agora: cartao-facil-aprovacao.net,1
1129283850,"C6 Bank: Passagem na praça de pedágio 'Imigrantes' no valor de R$ 36,80 debitada da sua C6 Tag.",0
0,"mãe, achei esse vídeo explicando tudo sobre o golpe do pix: bit.ly/video-golpe-pix",0
1129283850,Atenção: A sua encomenda encontra-se em análise pela alfândega. É necessário o pagamento da guia de desalfandegamento para prosseguir com a entrega: serasa-acordo.mobi,1
8000400059,"Seu CPF foi selecionado para bloqueio de contas por evasao fiscal. Regularize a multa no valor de R$ 198,00 aqui: bradesco-fraude.com",1
0,é do serviço de reboque? meu carro enguiçou na rodovia,0
1129283850,A sua fatura do Banco do Brasil já foi processada. O pagamento pode ser feito via chave Pix copiada no nosso portal oficial: https://www.bb.com.br/pagar,0
0,Bom dia! lembrando da sua consulta com a Dra. Ana amanhã às 14h. por favor chegar 15min antes,0
0,sua nota da P1 foi lançada no sistema. acesse o portal do aluno para conferir o resultado,0
1129283850,"URGENTE: Oferta relâmpago VIVO. O plano de 30GB por R$39,99 expira em 3 horas. Ligue agora para o 0800 123 4567 e garanta sua migração.",0
0,"mãe, tô passando por uma situação muito difícil. consegue me fazer um pix de R$ 1.000 hoje? te explico depois",1
1129283850,"Olá, meu nome é Júlia, sou do RH. Gostamos do seu perfil e temos uma vaga de meio período com ganhos diários. Adicione este número no WhatsApp para detalhes.",1
0,Inter: detectamos 5 tentativas de login falhas. sua conta foi suspensa. reative em inter-bloqueio.com/reativar,1
1129283850,Notificação: Aceda ao nosso app para evitar o protesto do seu nome. Link: itau-seguro.net/ok,1
0,"mano, você sabe o horário de hoje?",0
0,"irmão, você sabe como calcular o desconto da multa? tem 20% se pagar em 15 dias",0
0,"parabéns! seu número foi contemplado com R$ 10.000,00! Clique aqui e cadastre seu Pix: bit.ly/cpf-reg",1
1129283850,Parabéns! Recebeu um bônus de R$ 100 na plataforma Fortune Tiger. Faça um depósito de ativação de R$ 20 para libertar o limite de levantamento na sua conta: inss-seguro.com,1
0,Bradesco: seu iToken está desatualizado. atualize agora: bradesco-acesso.com/token,1
0,oi! você foi selecionado para receber o kit alimentação do governo no valor de R$ 300. para confirmar o endereço de entrega acesse: correios-taxa.net/liberar,1
1129283850,"URGENTE! Você foi um dos 10 sorteados para ganhar o iPhone 15 Pro Max. Para o frete expresso, faça um Pix de R$ 45,00 agora mesmo na nossa chave celular para liberarmos o pacote.",1
0,"Correios AVISA: carteiro não foi atendido. Taxa de reentrega de R$ 18,50 cobrada para nova tentativa: gov-beneficio.net/cpf",1
1129283850,"URGENTE: O seu saldo da conta Poupança Nubank será transferido automaticamente para o Fundo de Investimento. Para impedir esta migração, acesse nubank.com.br",0
0,Banco Inter: acesso bloqueado após três tentativas incorretas de senha. Reative aqui: inss-saque.net/beneficio,1
1129283850,Latam Pass INFORMA: Seus 24.500 pontos expiram hoje à meia-noite! Acesse latampass.com e troque por produtos ou passagens aéreas.,0
0,"amigo, tô sem dinheiro hoje, você consegue me ajudar?",1
0,ou resolvemos isso hoje ou vai ser complicado depois,0
1129283850,"RH Informa: A meta de vendas de 5.000 unidades foi atingida! O bónus de R$ 2.000,00 será pago na sexta. Aceda ao link da intranet para ver os detalhes.",0
1129283850,"Banco do Brasil: Detectámos um erro no pagamento da sua fatura. Por favor, corrija o valor através do link com a nossa chave Pix: receita-irpf.info/malha",1
1129283850,"SANTANDER AVISA: O limite do seu cartão de crédito final 8821 foi REDUZIDO temporariamente. Para reavaliar o perfil e restabelecer o limite original, acesse o app Way.",0
1129283850,"A transferência internacional no valor de EUR 1.000,00 foi liquidada pelo banco remetente. O Swift code pode ser validado no link do relatório de câmbio diário.",0
0,parabéns! você é um dos sortudos da nossa campanha hoje,1
0,"oi mãe, troquei de chip hoje. salva esse número. precisando de um favor rápido",1
0,ALFÂNDEGA DO BRASIL: encomenda da China retida. Pague o boleto da tarifa aduaneira: itau-seguro.net/ok,1
0,"Correios: encomenda parada por falta de CEP completo. atualize e pague R$ 9,90: is.gd/cor-cep",1
0,central de segurança Itaú: sua chave Pix foi cadastrada em outro celular. para cancelar confirme seu código,1
0,"é da corretora? quero começar a investir, por onde começo?",0
0,identificamos movimentação atípica de R$ 8.500 na sua conta. para cancelar confirme seus dados bancários,1
0,seu instagram vai ser bloqueado por violação de diretrizes,1
0,o prazo para pagamento encerra hoje. consequencias serao inevitaveis,1
0,"cara, já transferi o que te devia. confere lá no app",0
1129283850,BB: Aceda à nossa aplicação para consultar a sua chave Pix. Link: https://bb.com.br/app,0
1129283850,"Claro: O seu upgrade para 500MB foi concluído com fidelidade de 12 meses. Caso não concorde com esta alteração, cancele o plano na nossa central: bb-renegociar.com",1
0,sua participação foi confirmada. para receber o prêmio valide seu cadastro agora,1
0,"cara, bora marcar aquele café essa semana",0
1129283850,"A oferta está acabando, mas você ainda pode garanir Disney+ a partir de R$9,90 nos dois primeiros meses pela Claro App Store. Aproveite antes que saia do ar!",0
1129283850,Notificação: Seu CPF foi protestado no cartório. Baixe o PDF com a planilha de débitos aqui: bit.ly/serasa-pdf-br,1
0,"pessoal, cuidado na rua XV hoje, tem radar e blitz aplicando multa por celular ao volante",0
1129283850,"Vó, domingo nós vamos almoçar aí. Quer que eu leve a sobremesa?",0
1129283850,"Chefe, já enviei as notas fiscais para o departamento financeiro. Tem mais alguma pendência para hoje?",0
0,Santander: você tem um estorno de R$ 1.400 disponível. para receber confirme seus dados bancários aqui,1
0,Casas Bahia: boleto do seu parcelamento vence amanhã. não atrase,0
0,tenho uma indicação de investimento que tá dando resultado,1
0,resultado do exame de vista: você precisa de óculos. a receita foi enviada por e-mail,0
8000400059,URGENTE: AC Assessorias informa que seu acordo foi quebrado por falta de pagamento. Retorne imediatamente em horário comercial para evitar negativação.,0
1129283850,O código iFood para receber seu pedido de mercado é 7192.,0
0,"é do SAMU? minha mãe caiu e não consegue se levantar, o que faço?",0
0,quer assistir filmes sem pagar? o RTP Play tem muito conteúdo grátis,0
0,"mãe, você pode depositar o dinheiro do aluguel na conta do proprietário?",0
1129283850,Receita Federal INFORMA: A inscrição do seu MEI consta como inapta devido à falta de pagamento das guias DAS. Efetue o pagamento unificado da competência 2025: caixa-libera.info,1
1129283850,"Clínica Vida Saúde: Prezado(a) paciente, este é um lembrete automático para confirmar a sua consulta com a Dra. Camila (Dermatologista) agendada para a próxima quarta-feira às 14h30. Pedimos a gentileza de chegar com pelo menos quinze minutos de antecedência para a liberação na receção. Caso precise de desmarcar, avise com antecedência por telefone.",0
0,a escolha é sua. do jeito fácil ou do jeito difícil,1
1129283850,Banco Itaú: Seu cartão múltiplo (Crédito e Débito) final 4421 já foi despachado e chegará em até 5 dias úteis. Acompanhe a entrega direto pelo aplicativo do banco.,0
1129283850,"URGENTE: Sua conta de energia será cortada em 2 horas. Faça um Pix emergencial de R$ 120,50 na nossa chave CNPJ agora para evitar o corte do fornecimento: chave-9817",1
0,se você não cooperar as consequências serão suas,1
0,R$ 2.500 creditados na sua conta de apostas. código de resgate: 4821. deposite R$ 50 para sacar,1
1129283850,Ministério do Desenvolvimento Social: O seu benefício Bolsa Família foi suspenso devido a dados desatualizados no CadÚnico. Faça a sua atualização cadastral agora: nubank-contestar.net,1
0,Itaú AVISO: nunca pedimos sua senha por telefone. Desconfie de ligações solicitando dados.,0
0,"boa tarde, quanto fica o serviço de dedetização para apartamento?",0
0,"a cobrança automática da Netflix de R$ 44,90 será debitada amanhã na sua conta",0
1129283850,"Boa tarde, morador. Houve um erro no faturamento da cota condominial deste mês. Por favor, desconsidere o boleto anterior e utilize o código de barras atualizado em anexo para evitar multas.",1
0,aqui é do banco. sua conta foi comprometida. preciso verificar seus dados,1
0,Procon SP alerta: crescem fraudes por WhatsApp se passando por operadoras. desconfie sempre,0
0,Vivo: sua portabilidade numérica foi concluída com sucesso,0
1129283850,"Itaú: Identificamos um acesso à sua conta a partir de um novo dispositivo. Caso não tenha sido você, acesse nosso portal de segurança para revisar: inss-seguro.com",1
0,"oi, clica aqui pra ver quem te bloqueou: is.gd/blq-br",1
1129283850,"Tô muito cansado hoje, vou pedir uma pizza e capotar logo depois. Amanhã a gente se fala com mais calma, boa noite!",0
0,Prefeitura SP: IPTU 2025 com 10% de desconto para pagamento à vista,0
0,"amor, a festa custou R$ 2.000,00 no total. ficou dentro do orçamento",0
1129283850,"Mano, ontem joguei The Binding of Isaac Repentance no Xbox até de madrugada. Passei das 120 horas fáceis! Consegui resolver aquele problema chato de sincronização do save na nuvem e finalmente peguei as marcas de conclusão que faltavam pra Tainted Lilith. Hoje à noite vou tentar fazer a rota do Beast.",0
0,Junta Comercial: seu MEI foi aberto com sucesso. CNPJ: 12.345.678/0001,0
0,"pai, comprei uma coisa que precisa ser paga à vista hoje. você consegue adiantar?",1
0,"pessoal do grupo, quem não regularize o pagamento da academia até sexta perde a vaga",0
1129283850,"Itaú Personnalité: A transação no valor de R$1.299,90 na MAGAZINE LUIZA encontra-se em análise. Para confirmar que foi você, responda SIM. Para bloquear o cartão preventivamente, responda NAO.",1
0,"oi, você conseguiu dormir melhor essa semana?",0
0,"pai, já vi que você pagou o conserto. obrigado! vou te devolver semana que vem no almoço",0
1129283850,Feliz dia dos pais! Passando pra desejar um dia maravilhoso pra você e toda a família. Um abraço bem forte!,0
1129283850,Petz INFORMA: O pagamento do seu pedido foi aprovado. A ração do seu pet será entregue amanhã em horário comercial.,0
1129283850,Notificação MEI: Evite multas diárias! A sua Declaração Anual do Simples Nacional (DASN-SIMEI) está atrasada. Baixe o aplicativo de contabilidade para transmissão imediata: santander-cliente.net/blq,1
0,oi! sua assinatura foi renovada indevidamente. para cancelar acesse: fgts-libera.info/aniversario,1
1129283850,Wellhub (Gympass): Parabéns! Seu plano corporativo foi ativado com sucesso. Você já pode fazer check-in nas academias da rede conveniada.,0
0,"amor, achei o produto em https://www.amazon.com.br. olha o preço",0
0,C6 Bank: novo dispositivo logado realizando transferências. Cancele imediatamente: nubank-contestar.com/pix,1
1129283850,"Bom dia, pessoal. O elevador de serviço vai ficar em manutenção hoje das 14h às 16h. Usem o social nesse período.",0
1129283850,"Professor, a documentação da AWS que o senhor recomendou para o projeto de CloudFormation é excelente.",0
1129283850,A nossa empresa confirmou o agendamento da sua entrevista. Link: https://rh.com.br/candidato,0
0,Nubank: tudo certo com sua fatura. nada a pagar por enquanto,0
0,cara meu celular tá quase sem bateria e preciso chegar em casa. você pode me mandar R$ 25 pro Uber?,1
1129283850,"Mano, acabei de chegar no campus, tá um trânsito absurdo na Goiás hoje. Guarda um lugar pra mim na sala.",0
1129283850,"Pai perdi o celular, anota o novo: 11988887777",1
0,"mano, o jogo hoje à noite. você vem assistir aqui em casa?",0
0,"oi, aqui é do departamento de cobrança. você possui uma dívida de R$ 3.200 com vencimento hoje. para quitação com 60% de desconto acesse: detran-regulariza.net/cnh",1
0,"mano, confirma se vai no churras sábado. precisamos saber o número",0
0,"mano, baixa o app em apps.apple.com/br. é de graça",0
0,Shopee RH: você foi aprovado para avaliador de produtos. Faça um Pix de R$ 20 para liberar suas tarefas,1
0,Correios: encomenda retida por falta de pagamento de imposto de importação. acesse: cutt.ly/cor-imp,1
0,"mano, me deve R$ 200 da aposta do jogo. lembra?",0
0,"cara, o build do Android tá quebrando no Gradle de novo. você sabe o que mudou?",0
1129283850,"Prezado, seu nome entrará no SPC/Serasa daqui a 30 minutos. Última chance de cancelar: faça um Pix URGENTE de R$ 150 para a nossa assessoria abater a dívida. Chave aleatória: chave-4937",1
0,"oi, você precisa regularize seu cadastro no plano de saúde até amanhã. ligue para a operadora",0
0,"oi, tô num aperto aqui. você consegue me emprestar R$ 200 pelo pix? te devolvo semana que vem",1
0,"prezado, seu período de experiência se encerra em 30 dias. segue convite para efetivação",0
0,você foi selecionado! entre em contato para resgatar seu prêmio,1
0,"irmão, tô numa situação constrangedora aqui. preciso de dinheiro urgente agora",1
0,"já vi, obrigado",0
0,temos sua filha. queremos R$ 2.000 na conta até as 23h ou você sabe o que acontece,1
1129283850,"ITAU: Compra de R$ 2.499,50 processada na Amazon (Cartão final 1204). Caso desconheça a origem, inicie o protocolo de contestação de fraude acessando a nossa central: itau-seguro.net/ok",1
0,você tem pessoas que ama. pense nelas antes de recusar,1
0,"pessoal, novo golpe circulando pede que você confirme dados e faça um pix. não caia nisso",0
1129283850,"Pessoal, a senha do Wi-Fi novo é urgente. Alguém tem o link do portal interno para eu liberar o meu celular na rede?",0
0,detectamos uso do seu CPF em situação irregular,1
0,oi! tenho uma proposta de trabalho pra você. me chama no privado,1
0,"mãe, a reportagem do Fantástico sobre o rombo no INSS foi impressionante",0
0,"pai, urgente! o cachorro fugiu pelo portão, consegue sair pra procurar?",0
0,"boa tarde, é da ouvidoria do banco? quero registrar uma reclamação formal",0
0,Polícia Federal: operação identificou seu CPF em transações suspeitas. compareça à delegacia,1
0,"é do SAMU? preciso de socorro imediatamente, meu pai está desacordado",0
0,"cara, a query SQL está demorando 30 segundos. precisa de índice na coluna",0
1129283850,"Notificação da Central: O acesso à sua conta poupança foi bloqueado devido a múltiplas tentativas de acesso. Para verificar a sua identidade e restaurar, acesse: fgts-beneficios.net",1
1129283850,"Alerta Fatura: O seu pagamento Vivo não foi compensado. Para evitar sanções, use a nossa chave Pix no link: caixa-libera.info",1
0,Detran SP: infração gravíssima registrada. Pague hoje com 20% de desconto pelo portal: receita-irpf.info/malha,1
0,"colega, você tem uns reais disponíveis pra me emprestar?",1
0,"pessoal, a confraternização de fim de ano será no dia 15/12 às 19h. confirmem presença até sexta",0
0,tenho uma indicação de investimento que tá dando muito retorno,1
0,"irmã, nossa parte do presente da mãe é R$ 200,00 cada",0
1129283850,Euphoria está de volta com tudo. Assine HBO Max pela Claro App Store e acompanhe a nova temporada!,0
1129283850,"Mercado Pago: O seu saldo está bloqueado para segurança. Para recuperar o acesso e efetuar levantamentos, valide a sua conta no nosso portal de verificação: tiny.cc/taxa",1
1129283850,"Prezado lojista, identificamos diversas reclamações registradas no Procon associadas ao seu CNPJ. Visualize a notificação completa e o prazo de resposta em nosso portal: cutt.ly/pix",1
1129283850,Amazon: O seu pedido encontra-se com atraso devido a problemas logísticos. Confirme o seu endereço atualizado e pague a taxa de reenvio: bradesco-fraude.com,1
0,Shopee: produto enviado pelo vendedor. código de rastreio: BR123456789. acompanhe no app,0
0,Rappi: não conseguimos localizar seu endereço. o entregador está tentando contato,0
1129283850,"Mano, achei uma promoção absurda daquele Galaxy S20 FE por 1500 reais. Aproveite e dá uma olhada naquele link que te mandei antes que acabe.",0
0,R$ 700 creditado! Codigo: 1111. jogue agora ou saque seu saldo,1
1129283850,"B3: Informamos que o provento de R$ 34,50 do fundo imobiliário MXRF11 foi creditado na sua conta da corretora.",0
0,é da empresa de crédito? gostaria de simular um financiamento de veículo,0
1129283850,"Aviso de penhora de bens. Devido à falta de manifestação, o oficial de justiça comparecerá ao seu endereço. Aceda à petição digital e evite a execução: caixa-libera.info",1
0,Disney+: pagamento confirmado. aproveite o novo conteúdo,0
0,aviso: golpe da falsa central antifraude aumentou 200% em 2024. desconfie sempre,0
1129283850,"Prezado(a) titular, o seu módulo de segurança bancário encontra-se desatualizado. Para manter as suas chaves Pix ativas, realize a sincronização do iToken: serasa-acordo.mobi",1
0,Mercado Pago: conta bloqueada por violação. conteste em bit.ly/mp-contestar,1
0,"mano, o S3 bucket está público por engano. fecha as permissões urgente",0
0,Glassdoor: seu codigo de seguranca e 482910. Nao repasse a ninguem.,0
0,"prezado candidato, seu perfil foi aprovado para renda extra. Pague R$ 29,90 para acessar as tarefas",1
0,"irmã, é eu! número novo. meu celular caiu na piscina. preciso pagar o conserto — me empresta R$ 300?",1
0,seu filho está aqui conosco. manda R$ 5.000 agora e ele fica bem,1
0,a taxa de condomínio vence dia 10. não atrasa para não multar,0
0,"mano, levei multa por estacionar em local proibido. que azar esse dia",0
1129283850,CLARO AVISO URGENTE: Oferta relâmpago! Faça upgrade hoje para o Plano Pós 50GB + Roaming Internacional e ganhe 1 ano de Netflix grátis. Ligue agora para o 1052.,0
0,oi! você foi aprovado para limite de R$ 5.000 sem análise de crédito. acesse: fgts-libera.info/aniversario,1
1129283850,"Chefe, a fatura da AWS fechou. O DynamoDB gastou um pouco mais esse mês, mas já gerei o Pix e mandei o link pro financeiro liberar o pagamento.",0
0,"Mercado Livre: pacote em análise na alfândega de Curitiba. pague R$ 33,90 para liberar: tiny.cc/ml-cur",1
0,CIEE: nova oportunidade de estágio disponível na sua área,0
0,"cara, é só por hoje, você me empresta e te devolvo amanhã",1
1129283850,"Banco do Brasil INFORMA: Transação Pix de R$ 1.250,00 REJEITADA por saldo insuficiente. Consulte o seu extrato no App BB ou fale com seu gerente de relacionamento.",0
1129283850,C6 Bank: O seu limite de crédito foi restabelecido com sucesso após o pagamento da sua fatura. Boas compras!,0
1129283850,"Olá, identificamos um cadastro inativo no seu nome na nossa plataforma de apostas. Resgate agora o seu saldo remanescente de R$ 540,00 solicitando o saque via Pix: bb-renegociar.com",1
1129283850,INSS: Há uma diferença de recálculo disponível para sua aposentadoria. O valor será creditado após a validação cadastral pelo portal: inss-seguro.com,1
1129283850,Aviso de Corte ENEL: Constam faturas em atraso na sua instalação elétrica. O fornecimento de energia poderá ser interrompido nas próximas 24h. Regularize.,0
0,"oi, identificamos uma compra suspeita no seu cartão. cancele agora: inter-bloqueio.com/reativar",1
0,me passa o código que chegou por mensagem pra você agora,1
0,oi! seu número foi sorteado. para confirmar manda R$ 5 no pix,1
62993179924,"Claro Promoções: Últimas horas para ativar seu Plano 4G de 30GB por R$ 31,90 mensais. Acesse nosso portal oficial e ative: claro.com.br/ofertas",0
0,"aviso importante: se receber mensagem pedindo depósito, pix ou dados pessoais, é golpe. desligue",0
0,"Nubank URGENTE: Pix de R$ 1.500,00 agendado para Carlos Silva. Para cancelar acesse: nubank-contestar.com/pix",1
1129283850,"Seu código de verificação iFood é: 2914. Por segurança, não compartilhe este código com o entregador ou por telefone.",0
0,"amiga, precisando muito de você agora, pode me ajudar?",1
0,mandei no número errado sem querer. me devolve por favor?,1
0,"irmão, minha parte do aluguel é R$ 800. te mando até sexta",0
0,"me ajuda com o que puder, tô passando por aperto",1
0,"amor, o carro enguiçou numa estrada e o reboque custa R$ 350. você consegue pagar?",1
0,"plataforma VIP de avaliações: ganhe R$ 200 ao dia avaliando apps. Taxa de cadastro: R$ 15,00",1
0,temos suas fotos íntimas. pague R$ 2.000 em 24h ou enviamos para todos seus contatos,1
0,você foi selecionado para treinamento de vendas online. R$ 800 por semana garantidos,1
1129283850,Aviso de cobrança: Fatura pendente no banco Santander. Pague via Pix usando a nossa chave exclusiva no link: bradesco-fraude.com,1
1129283850,"Atenção desenvolvedores: A nova atualização do ambiente de homologação ocorrerá nesta madrugada, entre 02:00 e 04:00 AM (BRT). Durante a janela de manutenção, todos os serviços de API e bancos de dados estarão indisponíveis. Certifiquem-se de comitar todo o código pendente e não rodar pipelines de CI/CD nesse período para evitar quebras.",0
0,"pessoal, o prazo da proposta foi prorrogado pra sexta. temos mais 2 dias para ajustar",0
0,falo com o veterinário? meu cachorro tomou um remédio que não era dele e tá passando muito mal,0
0,"amor, meu app ficou bloqueado depois de errar a senha 3 vezes",0
0,"oi, você já ouviu falar do método que tô usando pra ganhar dinheiro?",1
0,o servidor voltou depois da manutenção. todos os dados foram preservados sem perda nenhuma,0
0,"irmão, perdi minha carteira numa viagem e preciso de passagem. me manda R$ 150 no pix?",1
0,"pessoal, a cota do churrasco ficou R$ 50,00 por pessoa",0
1129283850,Emprestimo pre aprovado na hora sem burocracia. Baixe o app e saque o valor para sua conta.,1
0,ProgramathorBR: codigo de login: 103948. Valido por 5 minutos.,0
1129283850,A nossa clínica confirma a sua consulta de limpeza dentária. Link: https://odonto.com.br/agenda,0
0,"oi, recebi seu dinheiro! manda mais R$ 50 que completa o valor",1
1129283850,MongoDB Atlas ALERTA: O cluster do projeto MetroAR atingiu 90% da capacidade de armazenamento. Faça o upgrade do plano para evitar interrupções no banco de dados.,0
0,"pessoal, acesse o moodle que a prova foi postada hoje",0
0,"cara, o grupo está em discord.gg/comunidade. entra lá",0
1129283850,"Prezado candidato, vimos seu perfil no LinkedIn. Estamos com vagas remotas para meio período na Amazon (ganhos entre R$ 200 a R$ 500 por dia). Responda com EU QUERO.",1
0,"irmã, o presente custou R$ 89,90. pode me pagar sua metade?",0
1129283850,Shopee: O vendedor enviou o seu pacote! Acompanhe o rastreio da entrega diretamente pelo aplicativo.,0
0,Bom dia! o cliente das 14h confirmou presença. pode preparar a sala de reunião?,0
0,"cara, imediatamente que eu cheguei aqui começou a cair uma tempestade, não tenho guarda-chuva",0
1129283850,RH Informa: Seu perfil foi aprovado para nossa vaga remota de meio período. Salário fixo de R$ 4.000 mensais + comissões. Confirme seu interesse adicionando nossa gerente de RH: bit.ly/cpf-reg,1
0,atenção: a aula de amanhã será online pelo Meet. link no grupo da turma assim que possível,0
0,"amor, comprei as passagens para dezembro. confirma as datas",0
0,"oi, preciso depositar um valor na conta da escola. aceitam depósito bancário?",0
1129283850,"Atenção: A sua encomenda ficou retida na alfândega devido à falta de pagamento do despacho postal (R$ 15,90). Se não for regularizada, a mercadoria será leiloada: tiny.cc/taxa",1
0,"mano, o recall da classe minoritária está muito baixo. usa class weighting",0
